imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
3681562,plastic,1,4000,2250,1691,759,2047,1363,2.39
3681570,vinyl,1,2268,4032,879,1351,1487,2170,5.45
3681673,plastic,1,4032,2268,1788,803,2771,1159,3.83
3681850,paper,1,2592,4608,680,1314,1912,2790,15.22
3681859,vinyl,1,1840,3264,558,719,1307,1915,14.92
3681890,vinyl,1,1840,3264,577,1296,1249,1856,6.27
3682009,plastic,1,4000,2250,1509,834,2450,1384,5.75
3682017,paper,1,2268,4032,629,1495,1814,2284,10.22
3682054,plastic,1,2268,4032,1052,1235,1233,2824,3.15
3682072,vinyl,1,2268,4032,592,1351,1603,2857,16.65
3682082,plastic,1,4000,2250,1609,1009,2406,1341,2.94
3682111,plastic,1,4000,2250,1630,952,2206,1410,2.93
3682124,pack,1,2268,4032,948,1474,1427,2322,4.44
3682177,pack,1,2268,4032,961,1540,1458,2334,4.32
3682184,plastic,1,4032,2268,294,549,2946,1610,30.77
3682259,glass,1,2268,4032,902,1044,1338,2700,7.9
3682350,can,1,2268,4032,822,1449,1451,2597,7.9
3682446,paper,1,2268,4032,758,1296,1355,2780,9.69
3682591,paper,1,2268,4032,825,1326,1417,2907,10.24
3682638,vinyl,1,2268,4032,790,1529,1608,2355,7.39
3682639,plastic,1,2322,4128,761,1345,1600,2370,8.97
3682704,vinyl,1,2268,4032,770,1402,1720,2424,10.62
3682749,pet,1,2268,4032,721,611,1427,3008,18.51
3682762,pet,1,2268,4032,517,706,1736,3233,33.69
3682809,plastic,1,2268,4032,472,1140,1668,2356,15.9
3682815,plastic,1,2268,4032,868,1470,1449,2049,3.68
3682854,plastic,1,2268,4032,580,1024,1717,2747,21.42
3682890,plastic,1,2268,4032,460,1175,1773,2362,17.04
3682988,plastic,1,2268,4032,1013,1483,1272,2596,3.15
3683077,plastic,1,2268,4032,737,1336,1647,2350,10.09
3683096,vinyl,1,2268,4032,797,1606,1458,2400,5.74
3683104,vinyl,1,2268,4032,765,1402,1550,2422,8.76
3683143,vinyl,1,2322,4128,739,1367,1451,2732,10.14
3683231,vinyl,1,2250,4000,734,1212,1504,2570,11.62
3683233,can,1,2268,4032,901,1320,1203,2637,4.35
3683387,vinyl,1,4608,2592,1709,738,2874,2089,13.18
3683408,glass,1,2268,4032,745,1890,1571,2254,3.29
3683426,can,1,2322,4128,790,1777,1638,2654,7.76
3683429,glass,1,2268,4032,1030,1569,1247,2136,1.35
3683465,vinyl,1,2322,4128,655,1409,1674,2238,8.81
3683486,can,1,2322,4128,706,1819,1557,2457,5.66
3683496,can,1,2322,4128,648,1862,1691,2521,7.17
3683510,pet,1,2268,4032,915,1377,1476,2620,7.63
3683541,can,1,2322,4128,745,1857,1680,2570,6.96
3683623,vinyl,1,2268,4032,762,1298,1543,2107,6.91
3683631,vinyl,1,2268,4032,819,1295,1584,2038,6.22
3683651,paper,1,2250,4000,750,1334,1547,2484,10.18
3683723,can,1,2268,4032,690,1729,1411,2353,4.92
3683738,can,1,2268,4032,582,1690,1582,2469,8.52
3683851,plastic,1,2268,4032,1075,1613,1389,2022,1.4
3683859,plastic,1,2988,5312,1335,1929,1818,3467,4.68
3683942,pack,1,4032,2268,1795,510,2359,1351,5.19
3683956,vinyl,1,2250,4000,553,1137,1597,2400,14.65
3683994,pack,1,2268,4032,898,1877,1314,2183,1.39
3684077,can,1,2322,4128,970,1280,1365,2835,6.41
3684171,can,1,2268,4032,989,806,1512,2029,6.99
3684174,vinyl,1,2268,4032,932,1613,1405,2265,3.37
3684337,paper,1,2268,4032,873,1665,1513,2299,4.44
3684378,can,1,2250,4000,983,1885,1326,2225,1.3
3684460,vinyl,1,2250,4000,778,1616,1463,2372,5.75
3684517,paper,1,2268,4032,680,1600,1477,2211,5.33
3684525,paper,1,2250,4000,384,1370,1799,3143,27.88
3684552,plastic,1,2268,4032,725,1729,1569,2073,3.17
3684561,vinyl,1,2268,4032,663,1398,1650,2938,16.62
3684575,glass,1,2268,4032,724,1938,1492,2417,4.02
3684587,plastic,1,2268,4032,750,1477,1493,2359,7.17
3684617,paper,1,4000,2250,1328,703,2569,1472,10.6
3684622,vinyl,1,4032,2268,1742,731,2385,1411,4.78
3684683,paper,1,2268,4032,526,1314,2092,2901,27.18
3684732,pet,1,4128,2322,1574,1064,2528,1338,2.73
3684760,vinyl,1,2322,4128,1098,1524,1525,2403,3.92
3684763,paper,1,4608,2592,2056,1033,2832,1594,3.64
3684783,paper,1,2592,4608,924,1915,1584,2756,4.65
3684815,plastic,1,2268,4032,573,687,1748,2330,21.11
3684852,can,1,2268,4032,863,1698,1301,2126,2.05
3684877,paper,1,2250,4000,675,945,1584,2409,14.79
3684909,vinyl,1,2268,4032,362,1237,1949,2970,30.08
3684931,plastic,1,2268,4032,759,1521,1547,2318,6.87
3684936,paper,1,2250,4000,937,715,1466,2975,13.28
3684962,vinyl,1,2250,4000,1056,1797,1222,2306,0.94
3684979,pack,1,4608,2592,2185,1174,2588,1372,0.67
3685001,glass,1,2268,4032,687,1408,1474,2394,8.49
3685032,vinyl,1,2250,4000,944,1806,1209,2253,1.32
3685041,vinyl,1,2250,4000,712,1309,2044,2537,18.17
3685115,vinyl,1,2250,4000,1039,1830,1154,2390,0.72
3685138,vinyl,1,2250,4000,945,2043,1391,2209,0.82
3685168,can,1,2268,4032,680,1578,1610,2526,9.64
3685203,plastic,1,2268,4032,740,1458,1682,2419,9.9
3685219,plastic,1,2268,4032,727,1410,1506,2488,9.18
3685245,plastic,1,2252,4000,253,981,1534,2206,17.42
3685249,plastic,1,2268,4032,810,1556,1386,2517,6.05
3685256,can,1,2252,4000,700,1425,1637,2359,9.72
3685277,can,1,2252,4000,494,1116,1530,2522,16.17
3685285,pet,1,2268,4032,963,1718,1307,2802,4.08
3685300,vinyl,1,2592,4608,833,2025,1562,2517,3.0
3685373,plastic,1,2268,4032,901,1572,1559,2151,4.17
3685486,vinyl,1,2252,4000,187,1184,2002,2344,23.37
3685491,plastic,1,2268,4032,954,1238,1613,3208,14.2
3685505,can,1,1836,3264,657,1365,1005,1730,2.12
3685507,plastic,1,2322,4128,651,1548,1709,2583,11.42
3685511,plastic,1,2268,4032,857,1855,1367,2602,4.17
3685552,plastic,1,2268,4032,895,1440,1320,2602,5.4
3685580,vinyl,1,1840,3264,242,306,1409,2958,51.53
3685692,plastic,1,2268,4032,1048,1539,1519,2295,3.89
3685737,plastic,1,2268,4032,889,1610,1495,2552,6.24
3685753,pack,1,4032,2268,1663,854,2255,1525,4.34
3685761,plastic,1,2268,4032,696,1796,1534,2227,3.95
3685817,plastic,1,2322,4128,763,1667,1543,2439,6.28
3685821,paper,1,2268,4032,306,1644,1965,2643,18.12
3685822,vinyl,1,2268,4032,1000,1527,1172,2243,1.35
3685825,can,1,2268,4032,939,1893,1779,2686,7.28
3685844,plastic,1,2336,4160,1010,1979,1339,2307,1.11
3685854,plastic,1,2322,4128,769,1318,1369,2677,8.51
3685861,paper,1,2268,4032,680,1228,1584,2344,11.03
3685893,plastic,1,2268,4032,769,1342,1597,2183,7.61
3685903,pack,1,4160,2336,2111,1064,2460,1442,1.36
3685924,plastic,1,2988,5312,1428,2473,1693,2976,0.84
3685932,vinyl,1,2268,4032,789,1748,1445,2211,3.32
3685983,paper,1,2268,4032,772,1364,1559,2397,8.89
3686015,paper,1,2268,4032,813,1871,1490,2652,5.78
3686136,pet,1,2268,4032,237,1730,2043,2306,11.38
3686150,plastic,1,2268,4032,1084,1567,1479,2044,2.06
3686171,plastic,1,2268,4032,731,1323,1408,2718,10.33
3686185,plastic,1,2268,4032,1033,1748,1310,2111,1.1
3686187,pet,1,2268,4032,822,1641,1549,2380,5.88
3686189,plastic,1,2268,4032,528,1268,1818,2745,20.84
3686205,pet,1,2268,4032,929,917,1531,2728,11.92
3686208,vinyl,1,2592,4608,1220,1987,1451,2686,1.35
3686212,plastic,1,2268,4032,1084,1279,1342,2555,3.6
3686231,pet,1,2268,4032,970,1033,1496,2772,10.0
3686327,plastic,1,2592,4608,1215,1928,1536,2421,1.32
3686479,plastic,1,2268,4032,843,1514,1306,2545,5.22
3686502,plastic,1,2592,4608,918,1825,1652,2603,4.78
3686539,glass,1,2322,4128,543,1578,1782,2322,9.62
3686599,pet,1,2322,4128,793,1806,1496,2541,5.39
3686650,pet,1,2322,4128,906,1332,1396,3051,8.79
3686652,pack,1,2250,4000,846,1674,1344,2158,2.68
3686792,paper,1,2322,4128,267,1354,1837,2767,23.14
3686796,plastic,1,2268,4032,891,1726,1597,2192,3.6
3686799,paper,1,2268,4032,779,1387,1477,2339,7.27
3686889,vinyl,1,2268,4032,491,1076,1564,2488,16.57
3686934,paper,1,4032,2268,1842,808,2695,1462,6.1
3686958,plastic,1,2988,5312,593,1419,2287,3378,20.91
3686999,paper,1,2322,4128,819,1393,1451,2799,9.27
3687021,paper,1,2268,4032,813,1565,1702,2645,10.5
3687032,paper,1,2322,4128,935,1296,1358,2812,6.69
3687053,plastic,1,2322,4128,774,1394,1323,2572,6.75
3687054,paper,1,2322,4128,1006,1198,1444,2918,7.86
3687073,paper,1,2322,4128,574,1380,1700,2548,13.72
3687076,paper,1,2268,4032,833,1423,1480,2324,6.37
3687117,paper,1,2322,4128,851,1790,1493,2390,4.02
3687138,plastic,1,2250,4000,784,1962,1469,2656,5.28
3687154,vinyl,1,2322,4128,713,1103,1664,2964,18.46
3687171,glass,1,2268,4032,900,1058,1536,2854,12.49
3687174,paper,1,2268,4032,713,1627,1542,2284,5.96
3687186,paper,1,4032,2268,1364,630,3182,1707,21.41
3687344,plastic,1,2268,4032,813,1559,1673,2322,7.18
3687385,pack,1,2268,4032,972,1502,1354,2381,3.67
3687540,vinyl,1,2322,4128,1003,1458,1596,2902,8.93
3687603,pack,1,2268,4032,942,1490,1323,2400,3.79
3687615,plastic,1,4032,2268,1577,782,2530,1623,8.76
3687635,plastic,1,2268,4032,1027,1742,1367,2054,1.16
3687636,plastic,1,2268,4032,879,1603,1427,2498,5.36
3687643,plastic,1,2268,4032,835,1537,1465,2441,6.23
3687690,paper,1,4032,2268,1016,277,3042,1962,37.33
3687702,plastic,1,4128,2322,1596,835,2316,1448,4.6
3687728,plastic,1,2268,4032,769,1597,1670,2438,8.29
3687757,pet,1,2268,4032,917,1503,1301,2627,4.72
3687773,plastic,1,2250,4000,1103,1384,1298,2541,2.51
3687819,plastic,1,2250,4000,885,1373,1241,2476,4.36
3687827,pack,1,4032,2268,1776,880,2264,1344,2.48
3687839,plastic,1,2250,4000,844,1559,1406,2256,4.35
3687847,plastic,1,4032,2268,1177,802,2579,1257,6.98
3687909,plastic,1,2268,4032,1073,1544,1174,2546,1.11
3687934,plastic,1,4000,2250,1513,872,2406,1250,3.75
3688033,plastic,1,2268,4032,1030,1440,1320,2010,1.81
3688055,vinyl,1,2268,4032,917,1761,1273,2095,1.3
3688078,vinyl,1,2268,4032,1033,1559,1216,2451,1.79
3688080,pack,1,1836,3264,727,1329,946,1708,1.39
3688121,vinyl,1,2268,4032,998,1671,1244,2128,1.23
3688122,plastic,1,2268,4032,866,1373,1402,2681,7.67
3688130,plastic,1,2268,4032,999,1843,1279,2618,2.37
3688168,plastic,1,2268,4032,671,1707,1644,2621,9.73
3688274,vinyl,1,2268,4032,819,1493,1247,2725,5.77
3688364,plastic,1,2268,4032,961,1291,1487,2926,9.4
3688375,plastic,1,2268,4032,652,1311,1806,2624,16.57
3688404,plastic,1,2268,4032,473,1405,1871,2618,18.54
3688426,paper,1,2268,4032,660,1501,1604,2348,8.74
3688443,vinyl,1,2268,4032,970,1395,1269,2703,4.28
3688471,pack,1,2250,4000,694,1734,1478,2275,4.71
3688562,paper,1,2268,4032,671,1279,1559,2614,12.96
3688628,plastic,1,2268,4032,611,1288,1682,2625,15.66
3688648,plastic,1,2268,4032,1024,1490,1238,2407,2.15
3688691,vinyl,1,2268,4032,520,1021,1600,2495,17.41
3688712,vinyl,1,2268,4032,545,788,1710,2482,21.58
3688743,plastic,1,2250,4000,759,1481,1500,2547,8.78
3688792,plastic,1,2250,4000,841,1803,1444,2269,3.12
3688798,plastic,1,2250,4000,760,1688,1527,2570,7.52
3688830,plastic,1,2250,4000,703,1388,1156,2441,5.3
3688837,plastic,1,2268,4032,782,1747,1387,2630,5.84
3688857,plastic,1,2268,4032,1032,1528,1757,2823,10.27
3688894,plastic,1,2268,4032,838,1547,1383,2504,5.7
3688926,plastic,1,2268,4032,1002,2287,1342,2608,1.19
3688937,plastic,1,2268,4032,855,1447,1339,2551,5.84
3688945,plastic,1,2268,4032,707,1491,1349,2680,8.35
3689015,plastic,1,2268,4032,1040,1170,1427,2337,4.94
3689035,paper,1,2268,4032,583,1707,1685,2466,9.15
3689053,paper,1,2268,4032,866,1584,1493,2407,5.64
3689075,plastic,1,2268,4032,788,2012,1575,2408,3.41
3689135,plastic,1,2268,4032,791,1125,1591,2728,14.02
3689150,plastic,1,3184,5664,1422,2133,1920,3220,3.0
3689187,pack,1,2268,4032,768,1445,1533,2349,7.56
3689211,pack,1,2268,4032,850,1537,1477,2221,4.69
3689225,plastic,1,2268,4032,876,1424,1446,2007,3.63
3689227,pack,1,2268,4032,844,1509,1524,2320,6.03
3689301,vinyl,1,2268,4032,740,1223,1430,2536,9.91
3689304,plastic,1,2268,4032,964,1918,1430,2362,2.26
3689319,vinyl,1,2268,4032,743,1276,1413,2563,9.43
3689320,plastic,1,2268,4032,753,1480,1610,2334,8.0
3689337,paper,1,2268,4032,605,1676,1714,2520,10.24
3689369,vinyl,1,2250,4000,435,776,1526,3100,28.17
3689370,vinyl,1,2268,4032,713,1426,1407,2436,7.67
3689505,paper,1,1440,2560,242,969,965,1889,18.04
3689709,plastic,1,4000,2250,1146,395,2473,1698,19.21
3689711,plastic,1,2268,4032,860,1424,1232,2911,6.05
3689756,paper,1,4000,2252,1394,981,2291,1340,3.57
3689836,plastic,1,2268,4032,922,1361,1591,2463,8.06
3689924,plastic,1,2272,4032,895,1540,1364,2114,2.94
3689950,plastic,1,2252,4000,1055,1694,1369,2608,3.19
3690148,plastic,1,2252,4000,1137,1606,1281,2475,1.39
3690172,plastic,1,2250,4000,266,864,1955,2723,34.89
3690213,can,1,2322,4128,1066,1598,1372,2317,2.3
3690247,paper,1,2268,4032,735,1565,1535,2555,8.66
3690356,vinyl,1,2250,4000,383,954,1841,2975,32.74
3690399,plastic,1,2322,4128,1145,1435,1406,2519,2.95
3690442,plastic,1,2322,4128,1045,1861,1338,2316,1.39
3690450,plastic,1,1836,3264,581,1433,989,1759,2.22
3690748,plastic,1,2252,4000,576,667,1249,2122,10.87
3690761,vinyl,1,2250,4000,841,1397,1383,2625,7.4
3690779,plastic,1,2268,4032,680,1348,1701,2763,15.8
3690845,vinyl,1,2988,5312,101,1295,2460,4200,43.18
3691227,vinyl,1,2322,4128,858,1687,1606,2603,7.15
3691351,plastic,1,2322,4128,1111,1409,1257,2870,2.23
3691388,plastic,1,2322,4128,1049,1980,1407,2260,1.05
3691441,vinyl,1,2268,4032,853,1613,1737,2579,9.34
3691829,vinyl,1,2620,4656,1405,1833,1725,2153,0.84
3691934,vinyl,1,3968,2240,1392,772,2555,1635,11.29
3692083,pack,1,2268,4032,945,1843,1424,2485,3.36
3692115,plastic,1,2268,4032,1043,1376,1494,2192,4.02
3692148,vinyl,1,4032,2268,1471,876,2309,1484,5.57
3692172,plastic,1,2252,4000,738,1604,1600,2908,12.48
3692239,plastic,1,2268,4032,842,1380,1331,2730,7.22
3692347,pet,1,2604,4624,1031,1436,1496,2946,5.83
3692361,vinyl,1,2268,4032,734,1572,1427,2463,6.75
3692379,paper,1,2252,4000,959,1706,1509,2603,5.48
3692382,vinyl,1,2268,4032,891,1528,1512,2394,5.88
3692399,vinyl,1,2268,4032,822,1714,1474,2473,5.41
3692409,paper,1,2268,4032,691,1446,1514,2619,10.56
3692412,pack,1,2268,4032,789,1520,1502,2590,8.34
3692422,pack,1,2268,4032,400,1613,1723,2441,11.98
3692425,vinyl,1,2268,4032,989,1692,1320,2703,3.66
3692430,plastic,1,2268,4032,923,1922,1402,2391,2.46
3692439,vinyl,1,2268,4032,945,1934,1232,2265,1.04
3692473,vinyl,1,2268,4032,791,1739,1534,2466,5.91
3692482,plastic,1,2268,4032,806,1474,1351,2545,6.38
3692591,plastic,1,2268,4032,860,1603,1386,2668,6.13
3692671,paper,1,2268,4032,847,1890,1373,2169,1.6
3692744,paper,1,2252,4000,1046,1869,1437,3066,5.2
3692884,glass,1,2268,4032,646,1619,1720,2117,5.85
3692904,plastic,1,2268,4032,762,1544,1440,2211,4.95
3692923,paper,1,2268,4032,1058,1562,1402,2303,2.79
3692941,plastic,1,2268,4032,639,1802,1619,2051,2.67
3692974,paper,1,2268,4032,951,1443,1317,2249,3.23
3693000,plastic,1,2268,4032,852,768,1357,3090,12.82
3693067,vinyl,1,2322,4128,716,1322,1603,2177,7.91
3693197,plastic,1,2250,4000,809,628,1513,3264,20.62
3693262,paper,1,2268,4032,548,1134,1745,2545,18.47
3693291,paper,1,2268,4032,498,920,1821,2611,24.46
3693308,vinyl,1,2268,4032,992,1222,1310,2570,4.69
3693310,can,1,2268,4032,955,1497,1222,2512,2.96
3693315,paper,1,4032,2268,1808,728,2429,1534,5.47
3693344,vinyl,1,2268,4032,1140,1414,1377,2332,2.38
3693360,plastic,1,2340,4160,907,1661,1342,2717,4.72
3693373,plastic,1,2268,4032,512,1627,1863,2427,11.82
3693405,plastic,1,2268,4032,806,1917,1512,2186,2.08
3693437,plastic,1,2340,4160,871,1404,1651,2698,10.37
3693568,vinyl,1,2268,4032,885,1625,1704,2555,8.33
3693601,plastic,1,2268,4032,542,1446,1666,2570,13.82
3693678,pack,1,2268,4032,772,1499,1578,2364,7.62
3693724,plastic,1,2268,4032,712,1657,1575,2533,8.27
3693768,plastic,1,2268,4032,996,1709,1092,2388,0.71
3693838,glass,1,2268,4032,807,1151,1511,2927,13.67
3693863,plastic,1,2268,4032,1033,987,1505,2766,9.18
3693902,can,1,2340,4160,950,1453,1456,2661,6.28
3693913,plastic,1,2268,4032,699,1959,1295,2643,4.46
3693987,paper,1,2250,4000,458,854,1703,2275,19.66
3694032,paper,1,2322,4128,1092,1273,1382,2440,3.53
3694073,plastic,1,2322,4128,1076,1749,1374,2628,2.73
3694107,plastic,1,2322,4128,984,1646,1563,2457,4.9
3694130,plastic,1,2322,4128,1055,1469,1484,2646,5.27
3694151,plastic,1,2268,4032,875,1080,1394,2535,8.26
3694219,vinyl,1,2268,4032,597,844,1742,3007,27.08
3694319,vinyl,1,2268,4032,654,1533,1684,2567,11.65
3694322,plastic,1,2268,4032,990,1335,1156,2768,2.6
3694330,plastic,1,2268,4032,696,1575,1557,2407,7.83
3694347,plastic,1,2268,4032,875,1878,1640,2624,6.24
3694451,plastic,1,2268,4032,848,1569,1517,2222,4.78
3694458,plastic,1,2268,4032,735,1671,1513,2406,6.25
3694494,plastic,1,2268,4032,759,1942,1494,2475,4.28
3694516,plastic,1,2268,4032,618,1538,1603,2182,6.94
3694603,plastic,1,2268,4032,863,1382,1399,2657,7.47
3694695,paper,1,2988,5312,1045,2032,1851,3171,5.78
3694704,vinyl,1,2268,4032,420,1557,1536,2295,9.01
3694736,vinyl,1,2268,4032,831,1533,1461,2311,5.36
3694749,plastic,1,2268,4032,997,1483,1215,2457,2.32
3694774,vinyl,1,2268,4032,788,1279,1537,2174,7.33
3694784,vinyl,1,2268,4032,546,1383,1562,2410,11.41
3694792,plastic,1,2268,4032,951,1791,1491,2305,3.04
3694800,plastic,1,2268,4032,829,1590,1516,2349,5.7
3694817,vinyl,1,2268,4032,1002,1653,1320,2182,1.84
3694826,pack,1,2268,4032,907,1704,1393,2465,4.04
3694848,plastic,1,2250,4000,895,1604,1454,2366,4.73
3694908,plastic,1,2250,4000,784,1568,1559,2398,7.15
3694959,vinyl,1,2268,4032,917,1528,1434,2514,5.57
3695052,plastic,1,2268,4032,1008,1195,1153,2618,2.26
3695057,plastic,1,4032,2268,1245,1110,2553,1377,3.82
3695061,plastic,1,2268,4032,1206,1414,1449,2750,3.55
3695265,pet,1,2250,4000,914,1305,1303,2486,5.1
3695285,plastic,1,2268,4032,818,1775,1339,2293,2.95
3695296,plastic,1,2268,4032,997,1865,1372,2257,1.61
3695300,pet,1,2250,4000,838,1262,1235,2464,5.3
3695325,plastic,1,2268,4032,897,1447,1496,2053,3.97
3695352,plastic,1,2268,4032,932,1720,1352,2139,1.92
3695362,paper,1,2250,4000,459,1369,1745,2324,13.65
3695366,plastic,1,2268,4032,923,1411,1512,2565,7.43
3695408,paper,1,2250,4000,269,1518,2030,2362,16.51
3695431,plastic,1,2268,4032,1073,1755,1211,2050,0.45
3695447,plastic,1,2268,4032,811,1834,1483,2256,3.1
3695487,paper,1,1440,2560,384,699,1007,1575,14.8
3695595,plastic,1,2336,4160,830,1957,1672,2448,4.25
3695671,plastic,1,2268,4032,797,1651,1465,2765,8.14
3695676,plastic,1,2268,4032,683,1843,1642,2402,5.86
3695683,plastic,1,2268,4032,1035,1601,1272,2304,1.82
3695696,plastic,1,2268,4032,1114,1601,1284,2392,1.47
3695709,plastic,1,2268,4032,946,1401,1388,2514,5.38
3695732,paper,1,2250,4000,299,1458,2055,2365,17.7
3695745,plastic,1,2268,4032,734,1955,1776,2390,4.96
3695753,vinyl,1,2336,4160,576,1754,1783,2611,10.64
3695789,plastic,1,2268,4032,1076,1884,1385,2196,1.05
3695798,plastic,1,2268,4032,1043,1277,1304,2789,4.32
3695803,pack,1,2322,4128,920,1745,1501,2586,5.1
3695877,paper,1,2250,4000,184,1456,2043,2193,15.22
3695903,pack,1,2322,4128,768,1482,1442,2801,9.27
3695960,pack,1,2322,4128,829,1334,1611,2861,12.46
3695962,paper,1,2268,4032,693,1534,1421,2246,5.67
3696018,paper,1,2250,4000,197,1141,2038,2131,20.25
3696120,pack,1,2268,4032,822,1566,1531,2722,8.96
3696149,plastic,1,2268,4032,1055,1824,1314,2085,0.74
3696177,pack,1,2268,4032,689,1447,1491,2622,10.31
3696183,can,1,2268,4032,753,1825,1522,2003,1.5
3696198,pack,1,2268,4032,838,1528,1515,2507,7.25
3696255,paper,1,2250,4000,86,1067,2153,2647,36.29
3696323,pack,1,2268,4032,838,1600,1509,2706,8.12
3696324,paper,1,2250,4000,92,1254,2185,2623,31.84
3696376,pack,1,2268,4032,844,1433,1452,2633,7.98
3696387,plastic,1,2268,4032,634,1433,1619,2723,13.9
3696437,pack,1,2268,4032,909,1711,1350,2498,3.8
3696532,plastic,1,2268,4032,1193,1499,1303,2541,1.25
3696565,plastic,1,2268,4032,1054,1430,1301,2618,3.21
3696596,paper,1,2250,4000,82,1275,2094,2087,18.15
3696642,paper,1,2250,4000,238,1478,2031,2538,21.12
3696656,can,1,2250,4000,956,1444,1228,2350,2.74
3696858,plastic,1,2592,4608,1166,1798,1524,2673,2.62
3697085,plastic,1,2268,4032,901,1499,1389,2426,4.95
3697110,plastic,1,3184,5664,1240,1491,1986,4315,11.68
3697186,vinyl,1,2268,4032,958,1855,1402,2202,1.68
3697482,glass,1,2268,4032,962,1476,1314,2498,3.93
3697670,vinyl,1,2268,4032,803,1845,1628,2769,8.34
3697770,vinyl,1,2268,4032,926,873,1440,3222,13.2
3697788,vinyl,1,1836,3264,567,1406,1328,2117,9.03
3697947,plastic,1,2268,4032,665,1827,1597,2199,3.79
3698008,plastic,1,3264,1836,1308,668,2109,1229,7.5
3698127,vinyl,1,2272,4032,824,1723,1299,2121,2.06
3698139,plastic,1,2340,4160,948,1418,1181,2526,2.65
3698143,plastic,1,4000,2250,1489,717,2313,1571,7.82
3698452,plastic,1,4128,2322,1048,333,2929,1906,30.87
3698470,plastic,1,1920,1080,872,436,1029,591,1.17
3698492,plastic,1,2272,4032,523,1332,1771,2682,18.39
3698495,vinyl,1,2268,4032,818,1622,1420,2133,3.36
3698531,vinyl,1,1440,2560,708,1116,792,1610,1.13
3698539,vinyl,1,2268,4032,718,1279,1474,2482,9.95
3698598,plastic,1,4000,2250,1528,909,2638,1487,7.13
3698711,vinyl,1,2268,4032,833,1417,1727,2455,10.15
3698862,plastic,1,4000,2250,1385,1062,2428,1442,4.4
3698956,plastic,1,2272,4032,1216,1972,1390,2548,1.09
3699116,pet,1,2272,4032,977,1758,1175,2369,1.32
3699269,plastic,1,2250,4000,822,1237,1278,2663,7.23
3699406,plastic,1,2272,4032,1120,2032,1224,2141,0.12
3699430,pet,1,2250,4000,903,1128,1381,2716,8.43
3699468,vinyl,1,2250,4000,831,1503,1469,2548,7.41
3699493,pet,1,2250,4000,888,1237,1344,2672,7.27
3699948,plastic,1,2250,4000,734,1189,1359,2534,9.34
3700099,paper,1,2268,4032,608,1414,1465,2501,10.19
3700101,plastic,1,2250,4000,894,1559,1506,2166,4.13
3700399,plastic,1,2250,4000,698,971,1362,2731,12.98
3700470,plastic,1,2250,4000,548,1269,1609,2461,14.05
3700553,plastic,1,2250,4000,606,1628,1622,2431,9.06
3700560,vinyl,1,4000,2250,1516,700,2446,1589,9.19
3700710,can,1,2268,4032,923,1394,1358,2725,6.33
3700888,vinyl,1,2250,4000,712,1266,1519,2514,11.19
3700917,plastic,1,2268,4032,794,1449,1521,2558,8.82
3700967,vinyl,1,2268,4032,904,1795,1314,2274,2.15
3701129,vinyl,1,2250,4000,400,1357,1830,2591,19.61
3701330,can,1,2250,4000,765,1771,1295,1941,1.0
3701331,vinyl,1,2268,4032,703,1627,1616,2105,4.77
3701389,plastic,1,2250,4000,825,1753,1372,2306,3.36
3701463,vinyl,1,2268,4032,863,1455,1358,2035,3.14
3701566,pack,1,2268,4032,942,1767,1128,2035,0.55
3701568,plastic,1,2268,4032,882,1392,1361,2400,5.28
3701599,pack,1,2268,4032,995,1742,1257,1899,0.45
3701643,vinyl,1,2268,4032,1647,2304,532,1289,12.38
3701675,paper,1,1840,3264,612,1571,1180,2400,7.84
3701825,pack,1,2268,4032,1002,1651,1348,2381,2.76
3701886,plastic,1,2268,4032,1090,1726,1288,2756,2.23
3701891,vinyl,1,2268,4032,748,1266,1537,2513,10.76
3701950,plastic,1,2268,4032,756,1600,1455,2511,6.96
3701981,can,1,2268,4032,1080,1506,1317,2533,2.66
3702256,plastic,1,2268,4032,863,1630,1406,2301,3.98
3702260,vinyl,1,2268,4032,737,1490,1436,2350,6.57
3702261,vinyl,1,2268,4032,366,742,1827,3293,40.76
3702280,vinyl,1,2268,4032,653,1333,1365,2189,6.66
3702434,plastic,1,2268,4032,806,1743,1433,2434,4.74
3702439,vinyl,1,1836,3264,900,1346,1002,1859,0.87
3702462,pack,1,2268,4032,1036,1978,1323,2542,1.77
3702568,pet,1,2268,4032,844,1418,1411,2337,5.7
3702632,plastic,1,2268,4032,964,1310,1423,2566,6.3
3702635,plastic,1,2250,4000,740,1693,1223,2152,2.46
3702677,pet,1,1836,3264,716,1308,1045,1979,3.68
3702809,plastic,1,2268,4032,753,1291,1462,2785,11.58
3702874,paper,1,2340,4160,296,1290,2139,2457,22.09
3703117,plastic,1,2250,4000,1669,2120,746,1364,7.75
3703205,plastic,1,2268,4032,762,1471,1443,2432,7.16
3703215,vinyl,1,2340,4160,432,1297,1823,2629,19.03
3703300,plastic,1,2268,4032,1055,1318,1378,2986,5.89
3703483,pack,1,2268,4032,699,1616,1589,2216,5.84
3703576,pack,1,2268,4032,854,1449,1323,2318,4.46
3703604,plastic,1,2268,4032,989,1326,1591,2722,9.19
3703625,vinyl,1,1836,3264,813,1472,1027,1711,0.85
3703672,plastic,1,2268,4032,633,1521,1559,2543,10.35
3703675,plastic,1,2268,4032,1040,1430,1342,2347,3.03
3703685,plastic,1,2250,4000,956,1509,1534,2281,4.96
