imagePath,label,Shape_num,point1_x,point1_y,point2_x,point2_y,AllPixelMeanR,AllPixelMeanG,AllPixelMeanB,bBoxMeanR,bBoxMeanG,bBoxMeanB,eBoxMeanR,eBoxMeanG,eBoxMeanB
4977823,plastic,5,1253.5138678246503,407.1755339999984,1842.299999999983,947.9876206440548,161,161,160,154,153,147,161,161,160
4977873,vinyl,6,972.3254272,460.575,1099.1502848,772.074288,164,163,162,154,158,152,164,163,162
4977873,vinyl,6,792.6324616788706,650.3367822857095,1054.6663195203337,1079.9992663239277,164,163,162,154,158,152,164,163,162
4977873,plastic,6,1297.175712,747.6005339999997,1653.175712,1163.6751779999995,164,163,162,154,158,152,164,163,162
4977873,paper,6,736.5572674074638,580.6792827726538,1341.67571199999,1179.2498219999843,164,163,162,154,158,152,164,163,162
4977873,plastic,6,1174.8,358.224822,1757.751424,863.300178,164,163,162,154,158,152,164,163,162
4977873,glass,6,1079.125712,215.825445,1337.225712,723.1259789999999,164,163,162,154,158,152,164,163,162
5002869,vinyl,1,1015.99872,472.00032,1567.99872,930.00096,143,128,115,151,108,114,143,128,115
5002966,can,1,1008.0,505.9994400000001,1542.0006400000002,903.9996,147,138,125,99,151,162,147,138,125
5007127,vinyl,1,1009.99936,463.99968,1675.99872,851.9990400000002,145,133,119,143,135,105,145,133,119
5053756,plastic,1,1043.9999999999984,637.9246242505426,1551.9987199999969,927.9993599999984,150,147,142,147,126,90,150,147,142
5054013,plastic,2,1122.268267563025,755.6774420448438,1767.9999999999984,860.0003280000003,145,143,139,122,113,93,145,143,139
5054013,plastic,2,1058.00128,609.9998400000001,1238.00128,798.00048,145,143,139,122,113,93,145,143,139
5055274,plastic,3,1054.5578686011477,615.5025329156912,1181.0595090314375,882.6579430948312,151,149,145,136,134,117,151,149,145
5055274,can,3,1188.0101486155158,737.9487625811303,1593.9275003258867,939.706754643501,151,149,145,136,134,117,151,149,145
5055274,plastic,3,1030.925694015271,493.0563032502517,1702.357477837561,882.6579430948309,151,149,145,136,134,117,151,149,145
5055356,paper,3,1023.9999999999995,539.5779307598671,1647.70909090909,834.8349514563106,150,148,145,131,132,139,150,148,145
5055356,plastic,3,1644.8,592.8,1769.8909090909092,878.516504854369,150,148,145,131,132,139,150,148,145
5055356,can,3,1001.5272727272726,843.3553398058255,1583.3454545454545,1057.724271844661,150,148,145,131,132,139,150,148,145
5055394,can,5,1574.000896,741.9995999999999,1740.001024,1000.0000799999998,150,148,144,134,130,123,150,148,144
5055394,plastic,5,1637.999999999996,492.0004799999986,1753.9999999999957,744.8602045995661,150,148,144,134,130,123,150,148,144
5055394,can,5,1046.0006399999943,771.1401154004338,1574.000639999991,992.0001599999956,150,148,144,134,130,123,150,148,144
5055394,plastic,5,908.000896,629.9999999999998,1094.6902654867256,843.362831858407,150,148,144,134,130,123,150,148,144
5055394,paper,5,1061.9993600000005,454.0003200000001,1639.9987200000005,756.0000000000001,150,148,144,134,130,123,150,148,144
5055412,plastic,4,1121.7454545454548,736.3106796116506,1484.8000000000002,1020.5825242718448,148,146,142,122,122,105,148,146,142
5055412,plastic,4,871.5705726079532,631.4309796134645,1081.025118062499,845.7999116522994,148,146,142,122,122,105,148,146,142
5055412,plastic,4,1591.8545454545456,526.6019417475728,1708.218181818182,778.252427184466,148,146,142,122,122,105,148,146,142
5055412,paper,4,1028.57756046545,486.0150040280096,1584.662632750932,754.7232550288156,148,146,142,122,122,105,148,146,142
5055783,paper,4,1129.9993599999916,492.0004799999954,1388.3538889902711,848.0001599999921,148,147,143,125,126,125,148,147,143
5055783,can,4,1138.0010239999997,874.0008000000001,1392.0008959999998,1046.00016,148,147,143,125,126,125,148,147,143
5055783,can,4,1492.00064,526.00032,1640.00064,895.9996800000001,148,147,143,125,126,125,148,147,143
5055783,plastic,4,1381.1660209220329,513.864438416543,1501.0593623789846,986.5588790235482,148,147,143,125,126,125,148,147,143
5055921,plastic,2,1297.9298051367618,378.9060065057185,1811.9999999999727,1092.000959999987,149,149,146,116,135,137,149,149,146
5055921,paper,2,1115.9999999999943,519.9998399999995,1500.9095901804849,906.0004799999974,149,149,146,116,135,137,149,149,146
5056101,vinyl,3,1006.3448275862072,509.4478527607363,1300.5977011494256,962.9447852760736,149,146,141,135,124,102,149,146,141
5056101,plastic,3,1297.6551724137928,497.6687116564416,1424.1839080459768,954.1104294478524,149,146,141,135,124,102,149,146,141
5056101,plastic,3,1427.3833576963498,509.3572849748952,1619.1091608443865,901.0503690393756,149,146,141,135,124,102,149,146,141
5058437,vinyl,3,966.00064,527.99904,1568.0,823.9996800000001,149,148,142,154,158,121,149,148,142
5058437,plastic,3,1033.99936,730.0008,1446.00064,956.00016,149,148,142,154,158,121,149,148,142
5058437,plastic,3,1297.9993599999991,643.6451134496745,1995.9987199999985,1051.9999199999988,149,148,142,154,158,121,149,148,142
5058483,plastic,3,1316.88231314773,339.2787314970277,1725.3563551851455,1064.028530383926,153,152,147,142,139,128,153,152,147
5058483,can,3,1108.00128,517.99968,1348.00128,851.9990399999999,153,152,147,142,139,128,153,152,147
5058483,plastic,3,1209.7008765269838,467.5677495469568,1583.7146617108472,1038.2584866510142,153,152,147,142,139,128,153,152,147
5058509,paper,3,1211.9999999999964,609.9998399999985,1458.464869066554,960.0004799999969,148,146,142,130,120,113,148,146,142
5058509,plastic,3,1406.0856418358485,382.41945248056646,1655.999999999935,1088.580373798672,148,146,142,130,120,113,148,146,142
5058509,can,3,1030.000896,561.9996000000001,1260.001024,887.9997600000002,148,146,142,130,120,113,148,146,142
5058532,vinyl,3,1352.001024,364.0003200000001,1482.000896,1160.0006400000002,151,150,146,139,135,120,151,150,146
5058532,can,3,1075.99936,527.99976,1295.99936,845.99928,151,150,146,139,135,120,151,150,146
5058532,can,3,1520.0,471.9996000000001,1680.0,941.9997600000002,151,150,146,139,135,120,151,150,146
5058572,vinyl,4,1195.94871011121,394.0005599999992,1345.9996160000032,1109.2936361814948,151,144,139,146,102,86,151,144,139
5058572,plastic,4,1318.0002559999998,595.9994400000003,1424.0003839999997,867.9996000000003,151,144,139,146,102,86,151,144,139
5058572,can,4,1008.000384,556.00056,1208.8235294117646,846.078431372549,151,144,139,146,102,86,151,144,139
5058572,plastic,4,1418.0006399999995,470.0001599999999,1858.00064,892.0007999999998,151,144,139,146,102,86,151,144,139
5058765,plastic,4,1030.0006399999995,839.99952,1696.0,1226.00016,150,143,136,152,115,74,150,143,136
5058765,can,4,1091.99872,636.00048,1299.99872,843.9998400000001,150,143,136,152,115,74,150,143,136
5058765,can,4,920.0,438.00048,1294.00064,699.99984,150,143,136,152,115,74,150,143,136
5058765,plastic,4,1286.0006400000016,392.0003999999988,1730.001920000002,852.9376787240451,150,143,136,152,115,74,150,143,136
5058880,plastic,4,1515.093501278523,597.419568905044,1661.168142777584,739.7187309531321,147,146,142,140,139,128,147,146,142
5058880,can,4,1384.8107129144955,591.4904371530404,1564.443042325503,836.5612162358586,147,146,142,140,139,128,147,146,142
5058880,can,4,1248.8578196842072,340.4905263182184,1657.2201794938248,605.3250779077155,147,146,142,140,139,128,147,146,142
5058880,can,4,1085.4784240150095,504.0,1282.4015009380864,1075.2,147,146,142,140,139,128,147,146,142
5059144,vinyl,3,941.9993600000004,771.9996960000001,1676.0000000000005,911.999664,145,144,140,138,139,135,145,144,140
5059144,can,3,1195.9987200000005,888.0004799999999,1627.9987200000005,1032.00048,145,144,140,138,139,135,145,144,140
5059144,paper,3,1020.0,457.9999200000001,1677.99936,712.00008,145,144,140,138,139,135,145,144,140
5059154,can,3,1216.0,922.000464,1638.00064,1034.000496,150,149,145,128,136,135,150,149,145
5059154,plastic,3,1264.0012799999995,763.999488,1666.0006399999995,897.999552,150,149,145,128,136,135,150,149,145
5059154,paper,3,1004.0,486.00000000000006,1655.99872,764.0006400000002,150,149,145,128,136,135,150,149,145
5059477,can,3,1019.791216530742,476.3965284078647,1350.089105087509,731.2110345860549,149,146,143,145,117,118,149,146,143
5059477,can,3,894.1176470588235,706.8627450980392,1244.7354643057568,1037.271919214213,149,146,143,145,117,118,149,146,143
5059477,plastic,3,1228.0632253853937,623.0217323986856,1591.4117603289026,1050.5923327541875,149,146,143,145,117,118,149,146,143
5059592,plastic,3,825.3284729629723,405.99936000000014,1342.391304347826,817.391304347826,145,147,146,95,119,139,145,147,146
5059592,vinyl,3,1015.2173913043478,702.1739130434783,1667.391304347826,1120.6521739130435,145,147,146,95,119,139,145,147,146
5059592,plastic,3,1304.350622174677,496.0007999999979,1578.0006399999952,780.000479999997,145,147,146,95,119,139,145,147,146
5059827,plastic,3,1411.99872,816.00048,1673.99936,1054.0008,149,147,139,136,134,85,149,147,139
5059827,plastic,3,1374.000384,534.00096,1592.000256,850.00032,149,147,139,136,134,85,149,147,139
5059827,paper,3,1010.00064,513.99936,1418.00064,936.0,149,147,139,136,134,85,149,147,139
5059962,vinyl,4,1333.7815126050425,389.5964125560537,1860.840336134454,869.5964125560539,151,148,142,147,129,97,151,148,142
5059962,plastic,4,1368.2016806722688,688.7892376681615,1514.487394957983,850.2242152466368,151,148,142,147,129,97,151,148,142
5059962,paper,4,972.3697478991596,525.2017937219732,1376.8067226890755,942.780269058296,151,148,142,147,129,97,151,148,142
5059962,plastic,4,1236.9747899159663,805.0224215246636,1598.3865546218487,1005.2017937219732,151,148,142,147,129,97,151,148,142
5060028,vinyl,4,1194.753055764495,479.3726664551326,1695.999999999987,994.2580786384724,152,149,144,142,132,125,152,149,144
5060028,plastic,4,1078.00064,879.9998400000001,1452.00128,1095.99984,152,149,144,142,132,125,152,149,144
5060028,can,4,1532.0,399.9996,1898.00064,995.99976,152,149,144,142,132,125,152,149,144
5060028,paper,4,884.0012799999997,475.99992000000015,1276.273722454879,887.9997599999999,152,149,144,142,132,125,152,149,144
5060115,plastic,3,1375.9999999999957,525.9995999999999,1694.946853475968,919.999439999998,152,149,147,125,114,116,152,149,147
5060115,plastic,3,1534.0012799999956,460.91221586017406,1738.0012799999952,967.9996799999984,152,149,147,125,114,116,152,149,147
5060115,paper,3,929.9980799999996,483.99984,1381.9993599999998,925.9992,152,149,147,125,114,116,152,149,147
5060214,plastic,5,1246.0006399999863,607.999823999995,1438.0006399999836,1088.373401665509,147,144,140,139,122,123,147,144,140
5060214,can,5,1364.1304347826087,698.9130434782609,1534.0006399999954,968.0003999999952,147,144,140,139,122,123,147,144,140
5060214,can,5,1192.001024,424.0000799999999,1386.000896,615.9995999999999,147,144,140,139,122,123,147,144,140
5060214,can,5,1533.9997440000002,482.0003999999999,1707.9996160000003,1069.9999199999995,147,144,140,139,122,123,147,144,140
5060214,plastic,5,1055.998719999999,719.9992799999978,1374.2130638721096,1099.9994399999966,147,144,140,139,122,123,147,144,140
5060231,plastic,5,1180.1417955152226,600.6541909404692,1384.5728348550444,1108.000079999985,147,144,140,133,122,110,147,144,140
5060231,plastic,5,943.999744,651.9996000000001,1161.999616,915.9991200000002,147,144,140,133,122,110,147,144,140
5060231,can,5,1291.998976,698.0003999999999,1473.999104,988.00056,147,144,140,133,122,110,147,144,140
5060231,can,5,1499.998976,477.99936,1665.9991039999998,1089.99936,147,144,140,133,122,110,147,144,140
5060231,can,5,1287.9996159999998,411.99984,1489.9997439999995,618.0004799999999,147,144,140,133,122,110,147,144,140
5060354,paper,5,1000.0,641.9995200000001,1262.00064,969.99984,149,147,143,139,129,115,149,147,143
5060354,plastic,5,1230.0006399999995,686.00016,1354.6746626508748,1000.0008,149,147,143,139,129,115,149,147,143
5060354,plastic,5,1184.1772310873318,496.0000799999942,1649.143318114494,669.999599999992,149,147,143,139,129,115,149,147,143
5060354,can,5,1553.9997440000002,733.99968,1767.9996160000003,941.99904,149,147,143,139,129,115,149,147,143
5060354,plastic,5,1325.573816503256,698.1006150635565,1438.7630397740595,963.164911444341,149,147,143,139,129,115,149,147,143
5060372,plastic,5,1452.00128,620.0006400000002,1580.00128,908.0006400000002,147,145,140,138,124,100,147,145,140
5060372,plastic,5,1361.998976,612.0243686771481,1499.9991039999998,956.0001599999993,147,145,140,138,124,100,147,145,140
5060372,plastic,5,1156.0,436.00032,1666.00064,606.00096,147,145,140,138,124,100,147,145,140
5060372,paper,5,1110.0003840000002,624.00024,1360.0002560000005,968.0004,147,145,140,138,124,100,147,145,140
5060372,vinyl,5,1542.00064,553.99968,1926.00064,1003.99968,147,145,140,138,124,100,147,145,140
5060385,can,4,1062.00064,478.00008,1520.0,633.9995999999999,150,148,141,139,121,88,150,148,141
5060385,plastic,4,1244.0006399999893,613.7904888183791,1392.0006399999884,951.9991199999938,150,148,141,139,121,88,150,148,141
5060385,paper,4,998.000384,616.0003200000001,1248.000256,954.0,150,148,141,139,121,88,150,148,141
5060385,vinyl,4,1424.0,582.00048,1811.99872,1023.99984,150,148,141,139,121,88,150,148,141
5060412,paper,4,1038.0010239999997,530.5225448389563,1236.000895999999,828.0000000000001,150,148,144,135,118,114,150,148,144
5060412,plastic,4,1217.999104,522.00072,1339.998976,822.0002399999998,150,148,144,135,118,114,150,148,144
5060412,vinyl,4,1310.0006400000002,426.0002400000001,1890.217391304348,1098.9130434782608,150,148,144,135,118,114,150,148,144
5060412,can,4,1047.8260869565215,358.695652173913,1458.695652173913,508.695652173913,150,148,144,135,118,114,150,148,144
5060437,can,5,1108.0000000000005,381.9996,1525.9993600000005,532.00008,148,147,142,137,127,124,148,147,142
5060437,plastic,5,1213.214862853739,680.1673698242112,1321.8991602679646,979.999199999996,148,147,142,137,127,124,148,147,142
5060437,vinyl,5,1233.999359999999,562.0003199999989,1586.2459210370785,1057.999679999998,148,147,142,137,127,124,148,147,142
5060437,paper,5,1023.999744,621.99936,1257.999616,936.0,148,147,142,137,127,124,148,147,142
5060437,plastic,5,1537.922286915599,623.0103321107846,1602.9560219635532,885.9122978533073,148,147,142,137,127,124,148,147,142
5060470,paper,5,1056.000384,530.00064,1270.000256,850.00032,150,150,146,140,140,142,150,150,146
5060470,plastic,5,1136.0,269.99928,1561.99936,433.99944,150,150,146,140,140,142,150,150,146
5060470,vinyl,5,1206.0006400000002,439.99992,1586.0019200000002,955.99944,150,150,146,140,140,142,150,150,146
5060470,plastic,5,1724.0006399999995,481.99968,1904.00064,648.0,150,150,146,140,140,142,150,150,146
5060470,can,5,1524.000384,392.00040000000007,1762.000256,938.00088,150,150,146,140,140,142,150,150,146
5060479,paper,5,891.9987200000007,609.9998399999994,1141.948318102087,933.9998399999988,148,148,144,121,126,119,148,148,144
5060479,vinyl,5,1060.00128,566.00064,1406.00064,1062.0,148,148,144,121,126,119,148,148,144
5060479,can,5,942.00064,374.0004,1550.00064,614.00088,148,148,144,121,126,119,148,148,144
5060479,plastic,5,1567.99936,632.0001599999999,1747.99936,785.99952,148,148,144,121,126,119,148,148,144
5060479,can,5,1374.0002559999996,534.00024,1576.0003839999997,1076.0004,148,148,144,121,126,119,148,148,144
5060779,vinyl,3,1096.00064,495.99936,1316.00064,697.99968,149,148,142,144,142,109,149,148,142
5060779,can,3,1036.0,685.9994399999999,1389.99936,1029.9996,149,148,142,144,142,109,149,148,142
5060779,vinyl,3,1304.0,473.99976,1614.00064,885.9996,149,148,142,144,142,109,149,148,142
5060843,vinyl,3,1096.000256,455.9997599999999,1342.000384,683.9992799999999,151,150,144,152,143,101,151,150,144
5060843,vinyl,3,1074.0006400000002,660.00024,1501.9993600000005,954.00072,151,150,144,152,143,101,151,150,144
5060843,plastic,3,1362.0305512157108,597.9995999999992,1662.0006399999986,802.0000799999989,151,150,144,152,143,101,151,150,144
5061020,plastic,5,1008.0,857.99952,1446.00064,1005.99984,148,147,141,154,149,121,148,147,141
5061020,vinyl,5,862.00064,490.00031999999993,1102.00064,733.9996799999999,148,147,141,154,149,121,148,147,141
5061020,can,5,1396.00128,475.9992000000001,1620.00128,695.9995200000001,148,147,141,154,149,121,148,147,141
5061020,vinyl,5,633.99936,568.0000799999998,928.0,871.9999199999997,148,147,141,154,149,121,148,147,141
5061020,plastic,5,830.0006400000001,488.00016,1518.0006400000002,920.00016,148,147,141,154,149,121,148,147,141
5061043,plastic,5,1079.9987199999982,318.1193460345199,1479.563179866041,653.3346897373219,151,147,142,140,135,117,151,147,142
5061043,can,5,1125.9991040000002,803.99952,1319.9989760000003,1001.99952,151,147,142,140,135,117,151,147,142
5061043,vinyl,5,1447.8260869565215,709.7826086956521,1653.2608695652173,927.1739130434784,151,147,142,140,135,117,151,147,142
5061043,vinyl,5,1599.0863165217393,589.99968,1866.304347826087,858.695652173913,151,147,142,140,135,117,151,147,142
5061043,plastic,5,1076.9747428381877,548.0235634447016,1684.5961507544416,950.5929977814128,151,147,142,140,135,117,151,147,142
5061058,plastic,5,1053.9993599999902,539.9999999999959,1703.213690471354,977.9376503273312,148,146,140,140,127,93,148,146,140
5061058,can,5,1102.0,821.9995200000001,1314.0,1037.99952,148,146,140,140,127,93,148,146,140
5061058,vinyl,5,1449.9996159999998,706.0003199999999,1679.9997439999995,949.99968,148,146,140,140,127,93,148,146,140
5061058,vinyl,5,1613.9993600000005,581.9997599999999,1900.0,876.0002399999998,148,146,140,140,127,93,148,146,140
5061058,plastic,5,876.4330242533958,710.2807368676647,1103.9486742296551,973.6955027091162,148,146,140,140,127,93,148,146,140
5061153,plastic,4,1394.0006400000002,524.00016,1610.0006400000002,1046.00016,148,146,141,150,128,111,148,146,141
5061153,vinyl,4,1245.9987200000005,595.9994399999999,1417.9987200000005,755.99928,148,146,141,150,128,111,148,146,141
5061153,plastic,4,1044.00064,662.0004,1256.00064,920.00088,148,146,141,150,128,111,148,146,141
5061153,plastic,4,1209.9996159999998,748.0008,1439.9997439999995,1032.0004800000002,148,146,141,150,128,111,148,146,141
5061388,vinyl,5,1183.99872,527.99904,1367.99872,697.99968,147,145,142,138,134,134,147,145,142
5061388,plastic,5,1059.9993599999998,654.0004799999999,1215.9993599999998,816.0004799999999,147,145,142,138,134,134,147,145,142
5061388,plastic,5,1330.000383999998,470.0001599999994,1533.928603643118,974.0001599999988,147,145,142,138,134,134,147,145,142
5061388,can,5,1506.0002559999998,560.0001599999999,1668.0003839999997,915.99984,147,145,142,138,134,134,147,145,142
5061388,vinyl,5,1178.8826840055783,424.5675538395592,1413.4993597066746,1141.4862072855876,147,145,142,138,134,134,147,145,142
5061403,vinyl,3,927.7108433734938,702.4096385542168,1748.1927710843372,866.2650602409637,147,145,142,148,146,141,147,145,142
5061403,plastic,3,1695.999616,685.9994400000003,1881.999744,867.9996000000003,147,145,142,148,146,141,147,145,142
5061403,vinyl,3,1540.9638554216865,498.79518072289153,1777.99936,724.00032,147,145,142,148,146,141,147,145,142
5061446,plastic,4,1673.9991039999998,787.99968,1843.998976,954.0,143,143,139,117,128,121,143,143,139
5061446,vinyl,4,940.0,828.000648,1674.00064,970.000632,143,143,139,117,128,121,143,143,139
5061446,plastic,4,1151.9999999999995,558.00072,1484.0012799999995,808.0005600000001,143,143,139,117,128,121,143,143,139
5061446,vinyl,4,1504.0,576.0,1798.00064,841.99968,143,143,139,117,128,121,143,143,139
5061499,plastic,5,1056.0,475.9999199999999,1392.0,761.9997599999999,146,145,142,129,131,134,146,145,142
5061499,vinyl,5,822.00064,811.99944,1552.0000000000002,957.9996,146,145,142,129,131,134,146,145,142
5061499,vinyl,5,1363.9999999999998,463.99968,1637.9993599999998,715.99968,146,145,142,129,131,134,146,145,142
5061499,can,5,1177.99936,657.99936,1529.99936,805.99968,146,145,142,129,131,134,146,145,142
5061499,paper,5,1601.9993600000005,595.9994399999999,1793.9993600000005,889.99992,146,145,142,129,131,134,146,145,142
5061566,plastic,4,905.999103999999,598.0003199999994,1139.998975999999,967.0051014461916,150,150,147,126,141,148,150,150,147
5061566,plastic,4,1267.999999999999,893.5082126614444,1560.001279999999,1053.9993599999952,150,150,147,126,141,148,150,150,147
5061566,can,4,1185.99936,754.0005599999998,1547.99872,900.0007199999999,150,150,147,126,141,148,150,150,147
5061566,vinyl,4,1133.9993599999998,508.0003199999997,1711.9778865882174,791.9999999999991,150,150,147,126,141,148,150,150,147
5061625,plastic,4,1357.9934099004072,709.3614482896471,1614.8285080512164,997.9999200000036,145,144,142,131,133,140,145,144,142
5061625,plastic,4,1167.9999999999948,732.0009599999942,1437.9239480475185,1012.0003199999912,145,144,142,131,133,140,145,144,142
5061625,plastic,4,1545.9997440000002,573.9991199999998,1759.9996160000003,993.9996,145,144,142,131,133,140,145,144,142
5061625,vinyl,4,1057.9980799999996,464.0004,1669.9993599999996,822.00024,145,144,142,131,133,140,145,144,142
5061633,plastic,5,1227.9987199999882,766.025168677147,1513.4553669014967,1043.9999999999966,144,145,142,122,131,141,144,145,142
5061633,plastic,5,1611.9991040000002,596.00016,1825.9989760000003,1023.99984,144,145,142,122,131,141,144,145,142
5061633,can,5,932.5301204819276,563.8554216867469,1147.99936,1153.99944,144,145,142,122,131,141,144,145,142
5061633,vinyl,5,1118.0006400000002,486.00000000000006,1736.0000000000005,855.9993600000001,144,145,142,122,131,141,144,145,142
5061633,plastic,5,1426.5452054673406,737.3090980392637,1683.4614043700662,1018.4687029728397,144,145,142,122,131,141,144,145,142
5061803,can,5,1524.0963855421685,451.8072289156626,1731.3253012048192,1060.2409638554216,148,146,141,132,133,123,148,146,141
5061803,plastic,5,1212.048192771084,961.44578313253,1402.4096385542166,769.8795180722891,148,146,141,132,133,123,148,146,141
5061803,plastic,5,1050.602409638554,885.5421686746987,1350.602409638554,716.867469879518,148,146,141,132,133,123,148,146,141
5061803,plastic,5,918.0722891566262,892.7710843373494,1061.44578313253,598.7951807228915,148,146,141,132,133,123,148,146,141
5061803,plastic,5,1193.9759036144578,613.2530120481928,1434.9397590361446,434.93975903614455,148,146,141,132,133,123,148,146,141
5061829,plastic,5,855.9996160000001,549.99936,1041.999744,859.9996799999999,147,146,142,127,129,115,147,146,142
5061829,plastic,5,999.99872,663.99984,1301.99936,852.0004799999999,147,146,142,127,129,115,147,146,142
5061829,plastic,5,1193.9987200000005,724.0003200000002,1389.9987200000005,922.0003200000004,147,146,142,127,129,115,147,146,142
5061829,can,5,1444.0,392.00040000000007,1676.0,1028.00088,147,146,142,127,129,115,147,146,142
5061829,plastic,5,978.00064,511.99992,1456.00128,698.0004,147,146,142,127,129,115,147,146,142
5062065,vinyl,5,1560.0,486.00072000000006,1768.0,840.0002400000001,153,147,140,163,107,60,153,147,140
5062065,plastic,5,1311.4281754627712,782.0006399999902,1638.0006399999756,1004.2675746559684,153,147,140,163,107,60,153,147,140
5062065,plastic,5,1219.9987200000005,363.9996,1641.9993600000005,1117.99944,153,147,140,163,107,60,153,147,140
5062065,plastic,5,947.99872,545.9997600000002,1315.9987199999998,903.9996000000002,153,147,140,163,107,60,153,147,140
5062065,can,5,1393.999616,452.0001600000001,1559.999744,686.00016,153,147,140,163,107,60,153,147,140
5062111,vinyl,4,1426.00064,492.00048,1693.99936,920.00016,147,144,136,127,116,77,147,144,136
5062111,vinyl,4,1049.999104,394.00056,1267.998976,918.00072,147,144,136,127,116,77,147,144,136
5062111,plastic,4,1116.0,835.99992,1511.99872,1085.99976,147,144,136,127,116,77,147,144,136
5062111,can,4,1257.999104,404.00064,1427.998976,670.0003200000001,147,144,136,127,116,77,147,144,136
5062293,vinyl,5,1462.00064,434.00016000000016,1772.00128,964.0008,143,143,137,112,110,93,143,143,137
5062293,plastic,5,1021.999616,576.0000000000002,1179.999744,760.0003200000002,143,143,137,112,110,93,143,143,137
5062293,can,5,1326.0000000000002,471.9996,1490.0000000000002,739.99944,143,143,137,112,110,93,143,143,137
5062293,plastic,5,1287.99936,910.00008,1483.99936,1105.99992,143,143,137,112,110,93,143,143,137
5062293,can,5,1174.0008959999998,471.9996,1340.0010239999997,923.99976,143,143,137,112,110,93,143,143,137
5062318,plastic,5,994.0008960000006,619.9999199999988,1162.6506024096384,810.8433734939758,147,148,142,104,102,87,147,148,142
5062318,paper,5,1311.9999999999995,427.99968,1590.0006399999995,995.99904,147,148,142,104,102,87,147,148,142
5062318,plastic,5,1628.0000000000005,530.00064,1780.0000000000005,774.0,147,148,142,104,102,87,147,148,142
5062318,can,5,1151.2057152771083,513.2047392771084,1317.2058432771082,979.2045792771085,147,148,142,104,102,87,147,148,142
5062318,plastic,5,1263.9996160000003,972.00072,1465.9997440000002,1168.00056,147,148,142,104,102,87,147,148,142
5062336,plastic,4,928.8,652.0,1091.599104,836.7999199999999,151,150,146,106,103,88,151,150,146
5062336,vinyl,4,1240.00128,452.00016,1508.0,1001.99952,151,150,146,106,103,88,151,150,146
5062336,plastic,4,1546.0,540.00072,1686.0,772.00056,151,150,146,106,103,88,151,150,146
5062336,can,4,1075.999744,542.0001599999999,1253.999616,996.00048,151,150,146,106,103,88,151,150,146
5062817,plastic,5,959.87031804275,665.8093227465616,1496.0000000000032,928.0000800000008,147,146,142,131,131,131,147,146,142
5062817,plastic,5,751.9993599999999,690.00048,979.99936,884.00016,147,146,142,131,131,131,147,146,142
5062817,vinyl,5,1331.9987200000005,442.0000799999999,1491.9987200000005,601.99992,147,146,142,131,131,131,147,146,142
5062817,plastic,5,836.0012799999997,411.99983999999966,1111.9289876431192,762.0004799999992,147,146,142,131,131,131,147,146,142
5062817,can,5,1047.99872,496.0008,1349.99936,726.00048,147,146,142,131,131,131,147,146,142
5062835,can,3,1197.99936,721.4732020156664,1503.99872,961.99992,142,140,137,128,125,126,142,140,137
5062835,vinyl,3,1046.000896,855.9993599999999,1212.001024,1021.99968,142,140,137,128,125,126,142,140,137
5062835,plastic,3,1048.0012799999972,514.0007999999992,1594.000639999996,785.4950819507592,142,140,137,128,125,126,142,140,137
5065433,paper,3,941.4283136205188,576.9146863948763,1288.7268284341085,1049.5540237026833,146,144,141,121,114,125,146,144,141
5065433,can,3,1303.2987940906255,636.4502327395622,1495.1630085680597,915.902797214614,146,144,141,121,114,125,146,144,141
5065433,plastic,3,1489.091356211179,608.504976292056,1678.5269097458668,875.8074292681931,146,144,141,121,114,125,146,144,141
5065502,plastic,4,1564.0002560000005,884.0008800000002,1754.0003840000004,1076.0004,149,148,143,139,135,140,149,148,143
5065502,plastic,4,1588.0000000000005,564.0004799999999,1740.0000000000005,852.0004799999999,149,148,143,139,135,140,149,148,143
5065502,can,4,1152.0,878.0003999999999,1568.0,1046.0008799999998,149,148,143,139,135,140,149,148,143
5065502,paper,4,1068.00128,464.0004,1558.00064,858.00024,149,148,143,139,135,140,149,148,143
5065514,plastic,5,1614.0002559999998,918.0,1800.0003839999997,1106.00064,147,147,142,120,120,131,147,147,142
5065514,plastic,5,1640.0,607.99968,1784.0,887.9990400000002,147,147,142,120,120,131,147,147,142
5065514,can,5,1213.99936,912.00096,1621.9993599999998,1066.00032,147,147,142,120,120,131,147,147,142
5065514,vinyl,5,926.00064,655.9999199999999,1220.00128,1081.9994399999998,147,147,142,120,120,131,147,147,142
5065514,paper,5,1144.0,508.00032,1617.99936,877.9996800000001,147,147,142,120,120,131,147,147,142
5065571,paper,4,912.1344537815128,499.3721973094172,1370.3529411764707,845.9192825112109,146,146,142,128,129,133,146,146,142
5065571,can,4,1008.9411764705884,833.0044843049327,1358.4098360655737,977.7377049180328,146,146,142,128,129,133,146,146,142
5065571,plastic,4,1387.563025210084,548.8789237668161,1591.9327731092435,912.6457399103138,146,146,142,128,129,133,146,146,142
5065571,vinyl,4,1426.2857142857142,400.3587443946189,1794.1512605042017,985.8295964125562,146,146,142,128,129,133,146,146,142
5068421,paper,3,987.3526586229468,405.9818437507859,1347.6374844279487,912.069132631227,149,146,143,121,119,124,149,146,143
5068421,plastic,3,1359.6804312515123,456.188916060354,1490.145688506809,747.3899354558455,149,146,143,121,119,124,149,146,143
5068421,plastic,3,1477.09916278128,373.849317472663,1689.8578899976046,899.0152938307406,149,146,143,121,119,124,149,146,143
