imagePath,label,Shape_num,width,height,point1_x,point1_y,point2_x,point2_y,ascept_ratio
3693197,plastic,1,2250,4000,809,628,1513,3264,20.62
3693360,plastic,1,2340,4160,907,1661,1342,2717,4.72
3693373,plastic,1,2268,4032,512,1627,1863,2427,11.82
3693405,plastic,1,2268,4032,806,1917,1512,2186,2.08
3693437,plastic,1,2340,4160,871,1404,1651,2698,10.37
3693601,plastic,1,2268,4032,542,1446,1666,2570,13.82
3693724,plastic,1,2268,4032,712,1657,1575,2533,8.27
3693768,plastic,1,2268,4032,996,1709,1092,2388,0.71
3693863,plastic,1,2268,4032,1033,987,1505,2766,9.18
3693913,plastic,1,2268,4032,699,1959,1295,2643,4.46
3694073,plastic,1,2322,4128,1076,1749,1374,2628,2.73
3694107,plastic,1,2322,4128,984,1646,1563,2457,4.9
3694130,plastic,1,2322,4128,1055,1469,1484,2646,5.27
3694151,plastic,1,2268,4032,875,1080,1394,2535,8.26
3694322,plastic,1,2268,4032,990,1335,1156,2768,2.6
3694330,plastic,1,2268,4032,696,1575,1557,2407,7.83
3694347,plastic,1,2268,4032,875,1878,1640,2624,6.24
3694451,plastic,1,2268,4032,848,1569,1517,2222,4.78
3694458,plastic,1,2268,4032,735,1671,1513,2406,6.25
3694494,plastic,1,2268,4032,759,1942,1494,2475,4.28
3694516,plastic,1,2268,4032,618,1538,1603,2182,6.94
3694603,plastic,1,2268,4032,863,1382,1399,2657,7.47
3694749,plastic,1,2268,4032,997,1483,1215,2457,2.32
3694792,plastic,1,2268,4032,951,1791,1491,2305,3.04
3694800,plastic,1,2268,4032,829,1590,1516,2349,5.7
3694848,plastic,1,2250,4000,895,1604,1454,2366,4.73
3694908,plastic,1,2250,4000,784,1568,1559,2398,7.15
3695052,plastic,1,2268,4032,1008,1195,1153,2618,2.26
3695057,plastic,1,4032,2268,1245,1110,2553,1377,3.82
3695061,plastic,1,2268,4032,1206,1414,1449,2750,3.55
3695285,plastic,1,2268,4032,818,1775,1339,2293,2.95
3695296,plastic,1,2268,4032,997,1865,1372,2257,1.61
3695325,plastic,1,2268,4032,897,1447,1496,2053,3.97
3695352,plastic,1,2268,4032,932,1720,1352,2139,1.92
3695366,plastic,1,2268,4032,923,1411,1512,2565,7.43
3695431,plastic,1,2268,4032,1073,1755,1211,2050,0.45
3695447,plastic,1,2268,4032,811,1834,1483,2256,3.1
3695595,plastic,1,2336,4160,830,1957,1672,2448,4.25
3695671,plastic,1,2268,4032,797,1651,1465,2765,8.14
3695676,plastic,1,2268,4032,683,1843,1642,2402,5.86
3695683,plastic,1,2268,4032,1035,1601,1272,2304,1.82
3695696,plastic,1,2268,4032,1114,1601,1284,2392,1.47
3695709,plastic,1,2268,4032,946,1401,1388,2514,5.38
3695745,plastic,1,2268,4032,734,1955,1776,2390,4.96
3695789,plastic,1,2268,4032,1076,1884,1385,2196,1.05
3695798,plastic,1,2268,4032,1043,1277,1304,2789,4.32
3696149,plastic,1,2268,4032,1055,1824,1314,2085,0.74
3696387,plastic,1,2268,4032,634,1433,1619,2723,13.9
3696532,plastic,1,2268,4032,1193,1499,1303,2541,1.25
3696565,plastic,1,2268,4032,1054,1430,1301,2618,3.21
3696858,plastic,1,2592,4608,1166,1798,1524,2673,2.62
3697085,plastic,1,2268,4032,901,1499,1389,2426,4.95
3697110,plastic,1,3184,5664,1240,1491,1986,4315,11.68
3697947,plastic,1,2268,4032,665,1827,1597,2199,3.79
3698008,plastic,1,3264,1836,1308,668,2109,1229,7.5
3698139,plastic,1,2340,4160,948,1418,1181,2526,2.65
3698143,plastic,1,4000,2250,1489,717,2313,1571,7.82
3698452,plastic,1,4128,2322,1048,333,2929,1906,30.87
3698470,plastic,1,1920,1080,872,436,1029,591,1.17
3698492,plastic,1,2272,4032,523,1332,1771,2682,18.39
3698598,plastic,1,4000,2250,1528,909,2638,1487,7.13
3698862,plastic,1,4000,2250,1385,1062,2428,1442,4.4
3698956,plastic,1,2272,4032,1216,1972,1390,2548,1.09
3699269,plastic,1,2250,4000,822,1237,1278,2663,7.23
3699406,plastic,1,2272,4032,1120,2032,1224,2141,0.12
3699948,plastic,1,2250,4000,734,1189,1359,2534,9.34
3700101,plastic,1,2250,4000,894,1559,1506,2166,4.13
3700399,plastic,1,2250,4000,698,971,1362,2731,12.98
3700470,plastic,1,2250,4000,548,1269,1609,2461,14.05
3700553,plastic,1,2250,4000,606,1628,1622,2431,9.06
3700917,plastic,1,2268,4032,794,1449,1521,2558,8.82
3701389,plastic,1,2250,4000,825,1753,1372,2306,3.36
3701568,plastic,1,2268,4032,882,1392,1361,2400,5.28
3701886,plastic,1,2268,4032,1090,1726,1288,2756,2.23
3701950,plastic,1,2268,4032,756,1600,1455,2511,6.96
3702256,plastic,1,2268,4032,863,1630,1406,2301,3.98
3702434,plastic,1,2268,4032,806,1743,1433,2434,4.74
3702632,plastic,1,2268,4032,964,1310,1423,2566,6.3
3702635,plastic,1,2250,4000,740,1693,1223,2152,2.46
3702809,plastic,1,2268,4032,753,1291,1462,2785,11.58
3703117,plastic,1,2250,4000,1669,2120,746,1364,7.75
3703205,plastic,1,2268,4032,762,1471,1443,2432,7.16
3703300,plastic,1,2268,4032,1055,1318,1378,2986,5.89
3703604,plastic,1,2268,4032,989,1326,1591,2722,9.19
3703672,plastic,1,2268,4032,633,1521,1559,2543,10.35
3703675,plastic,1,2268,4032,1040,1430,1342,2347,3.03
3703685,plastic,1,2250,4000,956,1509,1534,2281,4.96
3703715,plastic,1,2250,4000,506,1219,1478,2820,17.29
3703742,plastic,1,2268,4032,901,1392,1307,2608,5.4
3703752,plastic,1,2268,4032,1482,2210,871,1586,4.17
3703756,plastic,1,2268,4032,784,956,1559,2290,11.31
3703913,plastic,1,2268,4032,791,1153,1780,2117,10.43
3704064,plastic,1,2268,4032,346,677,1874,2520,30.8
3704068,plastic,1,2268,4032,721,1104,1608,2765,16.11
3704125,plastic,1,2268,4032,888,1071,1512,2397,9.05
3704156,plastic,1,2268,4032,415,974,1755,2340,20.02
3704180,plastic,1,2268,4032,318,797,2060,2073,24.31
3704186,plastic,1,2268,4032,902,1469,1394,2140,3.61
3704215,plastic,1,2268,4032,762,1353,1654,2552,11.7
3704219,plastic,1,2268,4032,882,939,1424,2624,9.99
3704341,plastic,1,2268,4032,983,1496,1408,2126,2.93
3704343,plastic,1,2268,4032,920,1433,1414,2259,4.46
3704374,plastic,1,2268,4032,948,1490,1358,2322,3.73
3704392,plastic,1,2268,4032,649,1222,1701,2529,15.04
3704396,plastic,1,2268,4032,814,1539,1402,2439,5.79
3704498,plastic,1,2268,4032,737,1114,1469,2569,11.65
3704501,plastic,1,2268,4032,696,1323,1452,2353,8.52
3704544,plastic,1,2268,4032,885,1495,1251,2122,2.51
3704559,plastic,1,2268,4032,876,1858,1329,2246,1.92
3704605,plastic,1,2268,4032,847,1695,1411,2202,3.13
3704641,plastic,1,2268,4032,992,1336,1440,2328,4.86
3704675,plastic,1,2268,4032,895,1414,1377,2454,5.48
3704729,plastic,1,2268,4032,879,1462,1323,2523,5.15
3704733,plastic,1,2268,4032,416,1074,1959,2432,22.91
3704761,plastic,1,2268,4032,978,1258,1285,2168,3.06
3704869,plastic,1,2322,4128,524,518,1777,3592,40.18
3704893,plastic,1,2250,4000,597,1188,1706,2638,17.87
3704923,plastic,1,2252,4000,996,1641,1374,2259,2.59
3705088,plastic,1,2268,4032,1024,381,1332,3396,10.15
3705296,plastic,1,2250,4000,987,1596,1292,2235,2.17
3705496,plastic,1,2250,4000,778,1553,1609,1991,4.04
3705594,plastic,1,2268,4032,974,1401,1505,2734,7.74
3705685,plastic,1,2268,4032,860,1307,1373,2325,5.71
3705777,plastic,1,2268,4032,950,1457,1420,2602,5.88
3705928,plastic,1,2250,4000,1006,1750,1391,2188,1.87
3706005,plastic,1,2322,4128,688,847,1605,3519,25.56
3706015,plastic,1,2322,4128,713,1156,1380,3425,15.79
3706042,plastic,1,2250,4000,734,1641,1487,2541,7.53
3706410,plastic,1,2322,4128,893,1858,1442,2483,3.58
3706504,plastic,1,2268,4032,835,1871,1418,2473,3.84
3707021,plastic,1,2988,5312,842,891,2245,3897,26.57
3707482,plastic,1,2268,4032,986,1490,1320,2419,3.39
3707537,plastic,1,2268,4032,936,1380,1332,2668,5.58
3707611,plastic,1,2268,4032,999,1853,1238,2359,1.32
3707689,plastic,1,2268,4032,1005,1832,1232,2323,1.22
3707972,plastic,1,2268,4032,282,1720,1926,2337,11.09
3708012,plastic,1,2322,4128,864,1687,1545,2470,5.56
3708191,plastic,1,2268,4032,1043,1704,1440,2287,2.53
3708258,plastic,1,2268,4032,882,1877,1386,2252,2.07
3708658,plastic,1,2322,4128,819,1551,1661,2370,7.19
3708763,plastic,1,2252,4000,768,1578,1268,3100,8.45
3708844,plastic,1,2250,4000,803,1487,1659,2521,9.83
3708859,plastic,1,2252,4000,487,1091,1593,3053,24.09
3708892,plastic,1,2322,4128,948,1754,1574,2538,5.12
3708923,plastic,1,2322,4128,858,1548,1654,2508,7.97
3708953,plastic,1,2252,4000,928,1191,1415,2753,8.44
3708998,plastic,1,2250,4000,850,1447,1466,2619,8.02
3709012,plastic,1,2252,4000,812,1541,1496,2344,6.1
3709122,plastic,1,2252,4000,921,1591,1359,2397,3.92
3709143,plastic,1,2272,4032,810,1562,1535,2678,8.83
3709211,plastic,1,2250,4000,956,1403,1387,2594,5.7
3709321,plastic,1,2252,4000,943,1844,1206,2597,2.2
3709373,plastic,1,2252,4000,978,1809,1253,2606,2.43
3709386,plastic,1,2252,4000,1062,1844,1268,2631,1.8
3709842,plastic,1,2250,4000,950,1833,1423,2334,2.63
3710289,plastic,1,2268,4032,951,1859,1206,2183,0.9
3710540,plastic,1,2340,4160,969,1300,1544,2678,8.14
3710607,plastic,1,2252,4000,1155,1541,1450,2953,4.62
3710620,plastic,1,2252,4000,923,1566,1214,2985,4.58
3710653,plastic,1,2252,4000,828,1344,1427,2625,8.52
3710692,plastic,1,2252,4000,509,1184,1571,2337,13.59
3710764,plastic,1,2252,4000,467,1534,1761,2389,12.28
3710907,plastic,1,2250,4000,1028,1413,1237,2425,2.35
3711456,plastic,1,2988,5312,685,1755,2415,3478,18.78
3711476,plastic,1,2988,5312,696,1708,2276,3271,15.56
3711741,plastic,1,2988,5312,950,2291,1992,2897,3.98
3712265,plastic,1,2268,4032,708,1884,1576,2212,3.11
3712403,plastic,1,2268,4032,1021,1670,1380,2227,2.19
3712481,plastic,1,2268,4032,832,1178,1417,2466,8.24
3712804,plastic,1,2322,4128,986,1478,1479,2674,6.15
3712838,plastic,1,2268,4032,942,1323,1298,2227,3.52
3713001,plastic,1,2322,4128,992,1287,1592,2729,9.03
3713830,plastic,1,2268,4032,684,1399,1446,2397,8.32
3714069,plastic,1,2268,4032,680,1351,1449,2618,10.65
3714213,plastic,1,2268,4032,712,1430,1427,2555,8.8
3714787,plastic,1,2250,4000,931,1589,1494,2368,4.87
3714840,plastic,1,2250,4000,928,1516,1488,2163,4.03
3717146,plastic,1,2250,4000,863,1581,1344,2275,3.71
3717209,plastic,1,2250,4000,793,1669,1503,2442,6.1
3717352,plastic,1,2250,4000,959,1775,1478,2563,4.54
3717453,plastic,1,2250,4000,1078,1650,1294,2200,1.32
3717613,plastic,1,2250,4000,994,1662,1384,2072,1.78
3717658,plastic,1,2250,4000,1163,1586,1349,2353,1.59
3717820,plastic,1,2250,4000,878,1414,1528,2294,6.36
3718732,plastic,1,2268,4032,620,1852,1679,2196,3.98
3718776,plastic,1,2250,4000,1282,1113,1800,2522,8.11
3718879,plastic,1,2252,4000,607,830,1418,2238,12.68
3719734,plastic,1,4640,2610,1584,928,3172,1620,9.07
3719766,plastic,1,4128,2322,1484,757,2791,1307,7.5
3720925,plastic,1,2592,4608,795,1822,1781,2785,7.95
3720957,plastic,1,2250,4000,928,1125,1494,2412,8.09
3721018,plastic,1,2250,4000,772,1544,1638,2428,8.51
3721101,plastic,1,2250,4000,831,1484,1408,2327,5.4
3721255,plastic,1,2250,4000,853,1563,1466,2200,4.34
3721339,plastic,1,2268,4032,1162,1443,1367,2426,2.2
3721424,plastic,1,2322,4128,1161,1771,1303,2461,1.02
3721702,plastic,1,2322,4128,1103,1470,1271,2383,1.6
3721777,plastic,1,2322,4128,1132,1757,1282,2109,0.55
3721876,plastic,1,2322,4128,1109,1642,1532,2454,3.58
3722180,plastic,1,2322,4128,1064,1609,1303,2132,1.3
3722302,plastic,1,4032,2268,1462,1040,2640,1282,3.12
3722326,plastic,1,2268,4032,858,1817,1650,2252,3.77
3722669,plastic,1,4032,2268,1487,677,2533,1543,9.91
3722725,plastic,1,2268,4032,1011,1288,1440,2441,5.41
3722756,plastic,1,2268,4032,970,1314,1452,2649,7.04
3722776,plastic,1,2268,4032,987,1178,1220,2934,4.47
3722791,plastic,1,2268,4032,1040,1447,1247,2671,2.77
3722832,plastic,1,2268,4032,1011,1720,1446,2214,2.35
3722836,plastic,1,2268,4032,936,1666,1736,2359,6.06
3722985,plastic,1,2268,4032,614,1707,1547,2356,6.62
3723022,plastic,1,4032,2268,1282,876,2706,1562,10.68
3723197,plastic,1,2268,4032,1080,1323,1194,2416,1.36
3723211,plastic,1,2268,4032,885,1392,1377,2457,5.73
3723242,plastic,1,2268,4032,995,1745,1219,2098,0.86
3723286,plastic,1,2268,4032,740,1474,1553,2577,9.81
3723316,plastic,1,1602,2848,643,761,955,2249,10.18
3723369,plastic,1,2268,4032,1049,1440,1181,2507,1.54
3723417,plastic,1,2268,4032,986,1547,1197,2347,1.85
3723662,plastic,1,2268,4032,884,1650,1228,1979,1.24
3723755,plastic,1,2268,4032,951,1789,1285,2120,1.21
3723801,plastic,1,2268,4032,1008,1619,1197,2186,1.17
3724047,plastic,1,1836,3264,444,1063,1362,2035,14.89
3724071,plastic,1,2268,4032,1018,1662,1270,2237,1.58
3724096,plastic,1,2268,4032,929,1827,1166,2397,1.48
3724240,plastic,1,2268,4032,851,1639,1522,2188,4.03
3724342,plastic,1,2268,4032,839,1708,1488,2022,2.23
3724358,plastic,1,2268,4032,825,1811,1392,2000,1.17
3724377,plastic,1,2268,4032,831,1759,1468,1940,1.26
3724406,plastic,1,2268,4032,917,1846,1417,1997,0.83
3724434,plastic,1,2268,4032,765,1962,1271,2112,0.83
3724478,plastic,1,2268,4032,929,1903,1364,2032,0.61
3724538,plastic,1,2268,4032,940,1514,1198,1964,1.27
3724619,plastic,1,2268,4032,822,1884,1436,2047,1.09
3724679,plastic,1,2268,4032,683,1729,1303,2045,2.14
3724699,plastic,1,2268,4032,860,1789,1465,2202,2.73
3724722,plastic,1,2268,4032,901,1918,1543,2104,1.31
3724840,plastic,1,2268,4032,1033,1646,1346,2124,1.64
3724873,plastic,1,2268,4032,1011,1638,1496,2158,2.76
3724876,plastic,1,2268,4032,633,1345,1575,2744,14.41
3724892,plastic,1,2268,4032,879,1638,1433,1843,1.24
3725075,plastic,1,2268,4032,854,1523,1367,2034,2.87
3725232,plastic,1,2268,4032,1087,1660,1388,2298,2.1
3727006,plastic,1,2268,4032,980,1525,1408,2766,5.81
3727020,plastic,1,2268,4032,665,1613,1550,2211,5.79
3727299,plastic,1,2250,4000,931,1201,1393,2512,6.73
3727581,plastic,1,2322,4128,1029,1354,1216,2022,1.3
3727657,plastic,1,2268,4032,680,1188,1717,2372,13.43
3727665,plastic,1,4128,2322,1583,1116,2480,1342,2.11
3728466,plastic,1,2322,4128,1235,1696,1338,2083,0.42
3728597,plastic,1,2268,4032,983,1496,1329,2504,3.81
3729041,plastic,1,2322,4128,1027,1662,1351,1924,0.89
3729278,plastic,1,2268,4032,1059,1389,1258,2866,3.21
3729329,plastic,1,2268,4032,599,1395,1701,2583,14.32
3729400,plastic,1,2268,4032,877,1520,1345,2577,5.41
3729441,plastic,1,2268,4032,948,1726,1399,2312,2.89
3729513,plastic,1,2268,4032,963,1901,1460,2232,1.8
3729722,plastic,1,2268,4032,816,1622,1518,2558,7.19
3729749,plastic,1,2268,4032,745,1534,1550,2518,8.66
3729800,plastic,1,2252,4000,840,1847,1293,2239,1.97
3729837,plastic,1,2268,4032,992,1855,1421,2306,2.12
3729854,plastic,1,2252,4000,918,1331,1134,2259,2.23
3729862,plastic,1,2268,4032,1039,1707,1430,2347,2.74
3729884,plastic,1,2252,4000,946,1363,1293,2541,4.54
3730063,plastic,1,2252,4000,906,1344,1101,2431,2.35
3730190,plastic,1,4032,2268,1685,924,2374,1304,2.86
3731798,plastic,1,2252,4000,893,1222,1293,2319,4.87
3731818,plastic,1,2252,4000,833,1221,1244,2404,5.4
3731852,plastic,1,2252,4000,889,1469,1092,2336,1.95
3731864,plastic,1,2252,4000,943,1438,1153,2341,2.11
3731913,plastic,1,2268,4032,978,1704,1353,2078,1.53
3731938,plastic,1,2336,4160,926,1703,1501,2434,4.33
3731963,plastic,1,2336,4160,968,1947,1371,2347,1.66
3732117,plastic,1,2336,4160,1140,1797,1296,2398,0.96
3732139,plastic,1,2268,4032,1093,1625,1269,2271,1.24
3732328,plastic,1,2336,4160,864,1791,1670,2246,3.77
3732408,plastic,1,2268,4032,926,1254,1613,2844,11.95
3732421,plastic,1,2268,4032,854,1361,1509,2793,10.26
3732433,plastic,1,2268,4032,1071,1786,1354,2066,0.87
3732437,plastic,1,2336,4160,1124,1937,1430,2236,0.94
3732450,plastic,1,2268,4032,718,1216,1399,2876,12.36
3732487,plastic,1,2268,4032,841,1501,1504,2900,10.14
3732566,plastic,1,2268,4032,925,853,1415,2821,10.55
3734027,plastic,1,2250,4000,894,1797,1431,2319,3.11
3734810,plastic,1,2268,4032,822,1449,1436,2391,6.32
3734966,plastic,1,2268,4032,972,1170,1693,2714,12.17
3735017,plastic,1,2268,4032,959,2012,1206,2261,0.67
3735596,plastic,1,2268,4032,1062,1503,1194,2791,1.86
3735605,plastic,1,2268,4032,1080,1814,1191,2788,1.18
3735645,plastic,1,2268,4032,1046,1729,1118,2533,0.63
3735794,plastic,1,2268,4032,1093,1723,1219,2605,1.22
3735798,plastic,1,2268,4032,1068,1644,1225,2485,1.44
3736228,plastic,1,2268,4032,1165,1758,1254,2504,0.73
3736347,plastic,1,2268,4032,1074,1846,1172,2558,0.76
3736823,plastic,1,2268,4032,1024,1673,1377,2322,2.51
3737428,plastic,1,2268,4032,810,1682,1436,2388,4.83
3737452,plastic,1,2268,4032,1087,1603,1173,2397,0.75
3737573,plastic,1,2268,4032,849,1443,1574,2481,8.23
3737949,plastic,1,2268,4032,1080,1638,1191,2359,0.88
3737977,plastic,1,2268,4032,1125,1651,1222,2318,0.71
3738479,plastic,1,2268,4032,1179,1757,1428,2288,1.45
3739256,plastic,1,1440,2560,536,1045,918,1656,6.33
3739764,plastic,1,2322,4128,771,1700,1519,2857,9.03
3740055,plastic,1,2268,4032,914,1219,1317,2227,4.44
3740948,plastic,1,2340,4160,1011,1404,1320,2548,3.63
3740983,plastic,1,2340,4160,751,1073,1401,2854,11.89
3741027,plastic,1,2268,4032,1084,1345,1373,1789,1.4
3741325,plastic,1,2252,4000,1015,1859,1343,2437,2.1
3741395,plastic,1,2268,4032,624,1137,1795,2410,16.3
3741619,plastic,1,2252,4000,918,1691,1421,2200,2.84
3741647,plastic,1,2252,4000,953,1816,1259,2434,2.1
3741732,plastic,1,2252,4000,878,1462,1680,2544,9.63
3741771,plastic,1,2252,4000,768,1202,1493,2436,9.93
3741783,plastic,1,2268,4032,845,1836,1317,2249,2.13
3741957,plastic,1,1836,3264,834,1079,1135,1905,4.15
3742105,plastic,1,2268,4032,471,1146,2004,2564,23.77
3742497,plastic,1,2252,4000,1039,1593,1176,2672,1.64
3743022,plastic,1,2252,4000,909,1700,1368,2462,3.88
3743050,plastic,1,2252,4000,787,1566,1462,2444,6.58
3743084,plastic,1,2252,4000,881,1634,1371,2444,4.41
3743298,plastic,1,2252,4000,750,1363,1499,2566,10.0
3743367,plastic,1,2252,4000,921,1794,1352,2412,2.96
3743510,plastic,1,2252,4000,921,1406,1259,2444,3.89
3746030,plastic,1,2268,4032,614,1493,1651,2529,11.75
3747480,plastic,1,4608,2592,1548,1174,2509,1591,3.36
3748890,plastic,1,2988,5312,1116,2457,1726,3121,2.55
3750742,plastic,1,2268,4032,875,1795,1298,2294,2.31
3750905,plastic,1,2560,1440,925,418,1553,1003,9.97
3751017,plastic,1,2268,4032,917,1843,1377,2284,2.22
3751033,plastic,1,2560,1440,1034,518,1488,922,4.98
3751985,plastic,1,2592,4608,853,1775,1512,3028,6.91
3752080,plastic,1,2592,4608,979,1850,1393,2855,3.48
3752269,plastic,1,2592,4608,1016,2117,1703,2794,3.89
3752291,plastic,1,4608,2592,2193,1105,2627,1536,1.57
3752300,plastic,1,2592,4608,979,2228,1613,2858,3.34
3752307,plastic,1,2592,4608,896,2228,1739,2876,4.57
3752407,plastic,1,3184,5664,1544,2315,1772,3114,1.01
3752473,plastic,1,3184,5664,1340,2477,1897,3031,1.71
3752564,plastic,1,2252,4000,481,1268,1380,2286,10.16
3752655,plastic,1,2268,4032,621,1862,1566,2366,5.21
3752675,plastic,1,2322,4128,627,1951,1534,2424,4.48
3752875,plastic,1,2268,4032,1014,1912,1367,2274,1.4
3752911,plastic,1,2268,4032,828,1594,1455,2218,4.28
3753338,plastic,1,2268,4032,895,1773,1402,2331,3.09
3753482,plastic,1,2592,4608,750,1799,1650,3030,9.28
3753657,plastic,1,2322,4128,784,1855,1354,2425,3.39
3753678,plastic,1,2268,4032,1002,1395,1295,2438,3.34
3753745,plastic,1,2322,4128,966,2009,1438,2361,1.73
3753955,plastic,1,4032,2268,1975,923,2410,1329,1.93
3755223,plastic,1,2268,4032,813,1251,1588,2095,7.15
3756313,plastic,1,2268,4032,954,1392,1421,2627,6.31
3757201,plastic,1,2268,4032,1175,1597,1263,1802,0.2
3757318,plastic,1,1836,3264,738,1582,1005,1805,0.99
3759263,plastic,1,2268,4032,973,1676,1342,2101,1.71
3759316,plastic,1,2268,4032,1040,1660,1370,2117,1.65
3760123,plastic,1,2268,4032,677,1137,1723,2583,16.54
3760403,plastic,1,2268,4032,397,1206,2030,3142,34.57
3760657,plastic,1,2268,4032,570,1282,1458,2822,14.95
3760916,plastic,1,2592,4608,1184,2236,1588,2534,1.01
3760931,plastic,1,2268,4032,1017,1455,1367,2274,3.13
3761942,plastic,1,4640,2610,1961,1073,2422,1468,1.5
3763438,plastic,1,2268,4032,973,1647,1203,2265,1.55
3764721,plastic,1,2268,4032,1005,1751,1386,2133,1.59
3766582,plastic,1,2268,4032,839,1342,1707,2385,9.9
3768123,plastic,1,2336,4160,893,1976,1423,2161,1.01
3768362,plastic,1,3184,5664,1358,2571,1871,3323,2.14
3769859,plastic,1,2610,4640,1113,2055,1668,2407,1.61
3770884,plastic,1,2268,4032,1068,1610,1175,2111,0.59
3771351,plastic,1,2610,4640,1345,1591,1406,2537,0.48
3771386,plastic,1,2268,4032,1077,1134,1162,2218,1.01
3771412,plastic,1,2268,4032,1058,1096,1339,2498,4.31
3771969,plastic,1,4032,2268,1307,844,1846,1458,3.62
3772285,plastic,1,2268,4032,488,1222,2003,2652,23.69
3772340,plastic,1,4032,2268,1543,891,2444,1414,5.15
3772357,plastic,1,3184,5664,1291,1938,1902,3659,5.83
3772406,plastic,1,3184,5664,1240,1842,1926,3823,7.54
3772509,plastic,1,4032,2268,1729,932,1890,1424,0.87
3773079,plastic,1,2592,4608,781,2491,1134,3157,1.97
3775065,plastic,1,1836,3264,650,1441,1214,1836,3.72
3775371,plastic,1,2268,4032,1005,1279,1474,2057,3.99
3776315,plastic,1,2322,4128,965,1640,1362,2663,4.24
3776439,plastic,1,2610,4640,1305,2045,1541,2842,1.55
3776512,plastic,1,2610,4640,1272,1885,1512,2664,1.54
3776745,plastic,1,2268,4032,999,1128,1518,2441,7.45
3776776,plastic,1,2268,4032,794,1304,1493,2555,9.56
3776982,plastic,1,2268,4032,1166,1033,1329,2826,3.2
3777335,plastic,1,2250,4000,899,1157,1557,2429,9.3
3777617,plastic,1,2250,4000,912,1792,1270,2487,2.76
3777650,plastic,1,2250,4000,997,1694,1369,2291,2.47
3777687,plastic,1,2322,4128,471,1367,1561,2857,16.94
3779076,plastic,1,2268,4032,835,1383,1790,2787,14.66
3779370,plastic,1,2268,4032,743,1254,1477,2999,14.01
3779508,plastic,1,2268,4032,983,1112,1304,2662,5.44
3780299,plastic,1,2268,4032,586,825,1509,3207,24.04
3781020,plastic,1,2250,4000,957,1715,1403,2461,3.7
3781043,plastic,1,2268,4032,901,1818,1380,2032,1.12
3781134,plastic,1,2250,4000,947,1475,1328,2366,3.77
3781286,plastic,1,4000,2250,1674,944,2392,1276,2.65
3781738,plastic,1,2250,4000,908,1593,1385,2399,4.27
3781766,plastic,1,2250,4000,956,1856,1453,2563,3.9
3781969,plastic,1,2250,4000,894,1691,1366,2434,3.9
3783236,plastic,1,2252,4000,846,1453,1540,2238,6.05
3783490,plastic,1,2252,4000,856,1515,1332,2321,4.26
3783805,plastic,1,2252,4000,715,1581,1549,2588,9.32
3783927,plastic,1,2252,4000,907,1315,1326,2588,5.92
3784183,plastic,1,2252,4000,597,1619,1527,2553,9.64
3784409,plastic,1,2252,4000,559,1037,1321,2759,14.57
3785147,plastic,1,2252,4000,1003,1619,1390,2650,4.43
3785153,plastic,1,2268,4032,806,1304,1537,2300,7.96
3785728,plastic,1,2268,4032,126,1247,2252,2022,18.02
3787129,plastic,1,2268,4032,1008,1266,1518,2353,6.06
3787157,plastic,1,2268,4032,1024,1370,1386,2479,4.39
3791948,plastic,1,2268,4032,198,1380,2063,2174,16.19
3792338,plastic,1,2268,4032,944,1249,1570,2199,6.5
3792844,plastic,1,2268,4032,636,1591,1493,2454,8.09
3795288,plastic,1,4032,2268,1779,985,2310,1503,3.01
3795381,plastic,1,4032,2268,1559,1005,2344,1632,5.38
3795455,plastic,1,2268,4032,735,1694,1554,2128,3.89
3796690,plastic,1,2250,4000,269,1347,2006,2641,24.97
3796913,plastic,1,2250,4000,425,1331,1797,2381,16.01
3797299,plastic,1,2252,4000,537,1228,1443,2797,15.78
3797555,plastic,1,2250,4000,656,1353,1497,2472,10.46
3797605,plastic,1,2250,4000,572,1128,1950,2759,24.97
3797674,plastic,1,2250,4000,441,1059,1941,2553,24.9
3797855,plastic,1,1836,3264,566,1117,1280,2285,13.92
3798104,plastic,1,2250,4000,697,1187,1381,2259,8.15
3798244,plastic,1,2250,4000,722,859,1288,2487,10.24
3798274,plastic,1,2268,4032,828,1452,1326,2564,6.06
3798389,plastic,1,2250,4000,750,1119,1372,2125,6.95
3798713,plastic,1,2250,4000,853,1344,1381,2331,5.79
3798919,plastic,1,2250,4000,525,1441,1972,2322,14.16
3798985,plastic,1,2250,4000,794,1478,1316,2012,3.1
3799025,plastic,1,2250,4000,641,1450,1534,2391,9.34
3799255,plastic,1,2268,4032,1052,1323,1348,2898,5.1
3799293,plastic,1,2250,4000,450,1038,1866,2453,22.26
3799570,plastic,1,2250,4000,773,997,1319,2659,10.08
3800132,plastic,1,2252,4000,1070,1376,1344,2229,2.59
3800628,plastic,1,2268,4032,913,951,1512,2848,12.43
3801136,plastic,1,2250,4000,815,1512,1596,2326,7.06
3801287,plastic,1,2250,4000,304,1248,2028,2363,21.36
3801446,plastic,1,2250,4000,797,1653,1584,2466,7.11
3801484,plastic,1,2268,4032,929,1080,1370,3342,10.91
3802067,plastic,1,2250,4000,822,944,1283,2621,8.59
3802303,plastic,1,4000,2250,1944,1061,2055,1186,0.15
3802671,plastic,1,2592,4608,860,1793,1536,2559,4.34
3803899,plastic,1,2250,4000,741,1556,1512,2344,6.75
3803942,plastic,1,2250,4000,816,1184,1367,2701,9.29
3804643,plastic,1,2250,4000,770,1021,1470,2662,12.76
